anio_academico;anio_ingreso_propuesta;facultad;propuesta_formativa;titulo_araucano_nivel;titulo;alumnos;anios_de_permanencia;cohorte_toty1;cohorte_nd;cohorte_nmy2;cohorte_tot_y2
2018;2001;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;17;;;;
2018;2001;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;3;17;;;;
2018;2002;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;4;16;;;;
2018;2002;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;16;;;;
2018;2002;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;3;16;;;;
2018;2003;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;5;15;;;;
2018;2003;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;15;;;;
2018;2003;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;1;15;;;;
2018;2004;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;10;14;;;;
2018;2004;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;1;14;;;;
2018;2004;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;1;14;;;;
2018;2005;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;8;13;1840;262;258;1320
2018;2005;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;2;13;845;142;194;
2018;2005;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;1;13;193;21;49;123
2018;2006;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;16;12;;;;
2018;2007;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;20;11;;;;
2018;2007;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;11;;;;
2018;2007;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;1;11;;;;
2018;2008;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;18;10;;;;
2018;2008;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;3;10;;;;
2018;2008;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;3;10;;;;
2018;2008;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;10;;;;
2018;2008;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;1;10;;;;
2018;2009;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;37;9;;;;
2018;2009;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;6;9;;;;
2018;2009;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;12;9;;;;
2018;2009;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;9;;;;
2018;2009;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;1;9;;;;
2018;2009;Facultad de Ciencias Económicas;Tecnicatura en Gestión Universitaria - Modalidad a Distancia -;FINAL;Técnico En Gestión Universitaria - Md;7;9;;;;
2018;2010;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;51;8;;;;
2018;2010;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;5;8;;;;
2018;2010;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;14;8;;;;
2018;2010;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;8;;;;
2018;2010;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;10;8;;;;
2018;2010;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;8;;;;
2018;2011;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;68;7;;;;
2018;2011;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;7;;;;
2018;2011;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;18;7;;;;
2018;2011;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;7;;;;
2018;2011;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;4;7;;;;
2018;2012;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;68;6;;;;
2018;2012;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;6;;;;
2018;2012;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;14;6;;;;
2018;2012;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;6;;;;
2018;2012;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;8;6;;;;
2018;2013;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;79;5;;;;
2018;2013;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;5;;;;
2018;2013;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;20;5;;;;
2018;2013;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;5;;;;
2018;2013;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;16;5;;;;
2018;2013;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;5;;;;
2018;2013;Facultad de Ciencias Económicas;Tecnicatura en Gestión Universitaria - Modalidad a Distancia -;FINAL;Técnico En Gestión Universitaria - Md;5;5;;;;
2018;2014;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;56;4;;;;
2018;2014;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;7;4;;;;
2018;2014;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;7;4;;;;
2018;2014;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;2;4;;;;
2018;2014;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;4;;;;
2018;2014;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;2;4;;;;
2018;2015;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;3;;;;
2018;2016;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;8;2;;;;
2018;2018;Facultad de Ciencias Económicas;11-Bachiller Universitario en Ciencias Sociales;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;324;0;;;;
2019;1977;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;42;;;;
2019;1983;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;36;;;;
2019;1985;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;34;;;;
2019;1987;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;32;;;;
2019;1989;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;30;;;;
2019;1989;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;30;;;;
2019;1990;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;3;29;;;;
2019;1993;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;2;26;;;;
2019;1993;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;1;26;;;;
2019;1994;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;7;25;;;;
2019;1994;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;25;;;;
2019;1995;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;8;24;;;;
2019;1995;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;24;;;;
2019;1996;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;3;23;;;;
2019;1996;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;23;;;;
2019;1998;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;2;21;;;;
2019;1999;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;4;20;;;;
2019;1999;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;3;20;;;;
2019;2000;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;9;19;;;;
2019;2000;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;19;;;;
2019;2001;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;2;18;;;;
2019;2002;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;14;17;;;;
2019;2002;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;17;;;;
2019;2002;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;2;17;;;;
2019;2003;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;7;16;;;;
2019;2003;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;1;16;;;;
2019;2003;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;16;;;;
2019;2004;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;11;15;;;;
2019;2004;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;1;15;;;;
2019;2005;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;5;14;1840;262;258;1320
2019;2005;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;5;14;;;;
2019;2005;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;2;14;845;142;194;
2019;2005;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;14;;;;
2019;2005;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;14;;;;
2019;2005;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;1;14;;;;
2019;2006;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;12;13;;;;
2019;2006;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;13;;;;
2019;2006;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;3;13;;;;
2019;2007;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;9;12;;;;
2019;2007;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;12;;;;
2019;2007;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;1;12;;;;
2019;2008;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;14;11;;;;
2019;2008;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;11;;;;
2019;2008;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;2;11;;;;
2019;2008;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;11;;;;
2019;2008;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;1;11;;;;
2019;2009;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;27;10;;;;
2019;2009;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;8;10;;;;
2019;2009;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;4;10;;;;
2019;2009;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;10;;;;
2019;2009;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;1;10;;;;
2019;2009;Facultad de Ciencias Económicas;Tecnicatura en Gestión Universitaria - Modalidad a Distancia -;FINAL;Técnico En Gestión Universitaria - Md;3;10;;;;
2019;2010;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;35;9;;;;
2019;2010;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;6;9;;;;
2019;2010;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;9;9;;;;
2019;2010;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;1;9;;;;
2019;2010;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;1;9;;;;
2019;2011;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;45;8;;;;
2019;2011;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;12;8;;;;
2019;2011;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;7;8;;;;
2019;2011;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;3;8;;;;
2019;2011;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;6;8;;;;
2019;2011;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;8;;;;
2019;2011;Facultad de Ciencias Económicas;Tecnicatura en Gestión Universitaria - Modalidad a Distancia -;FINAL;Técnico En Gestión Universitaria - Md;4;8;;;;
2019;2012;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;70;7;;;;
2019;2012;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;7;7;;;;
2019;2012;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;12;7;;;;
2019;2012;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;7;;;;
2019;2012;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;7;7;;;;
2019;2012;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;7;;;;
2019;2013;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;57;6;;;;
2019;2013;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;5;6;;;;
2019;2013;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;17;6;;;;
2019;2013;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;4;6;;;;
2019;2013;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;16;6;;;;
2019;2013;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;6;;;;
2019;2013;Facultad de Ciencias Económicas;Tecnicatura en Gestión Universitaria - Modalidad a Distancia -;FINAL;Técnico En Gestión Universitaria - Md;2;6;;;;
2019;2014;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;80;5;;;;
2019;2014;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;12;5;;;;
2019;2014;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;22;5;;;;
2019;2014;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;5;;;;
2019;2014;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;10;5;;;;
2019;2014;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;3;5;;;;
2019;2015;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;42;4;;;;
2019;2015;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;7;4;;;;
2019;2015;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;11;4;;;;
2019;2015;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;4;;;;
2019;2015;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;2;4;;;;
2019;2015;Facultad de Ciencias Económicas;Tecnicatura en Gestión Universitaria - Modalidad a Distancia -;FINAL;Técnico En Gestión Universitaria - Md;3;4;;;;
2019;2016;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;3;;;;
2019;2016;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;5;3;;;;
2019;2018;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;26;1;;;;
2020;1978;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;42;;;;
2020;1978;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;42;;;;
2020;1985;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;35;;;;
2020;1986;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;34;;;;
2020;1987;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;33;;;;
2020;1987;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;33;;;;
2020;1988;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;2;32;;;;
2020;1990;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;30;;;;
2020;1992;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;2;28;;;;
2020;1993;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;2;27;;;;
2020;1993;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;27;;;;
2020;1994;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;2;26;;;;
2020;1995;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;3;25;;;;
2020;1995;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;25;;;;
2020;1996;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;24;;;;
2020;1996;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;24;;;;
2020;1996;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;1;24;;;;
2020;1997;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;2;23;;;;
2020;1999;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;21;;;;
2020;1999;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;1;21;;;;
2020;2000;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;2;20;;;;
2020;2000;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;20;;;;
2020;2001;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;19;;;;
2020;2001;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;2;19;;;;
2020;2001;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;19;;;;
2020;2002;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;4;18;;;;
2020;2002;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;18;;;;
2020;2002;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;1;18;;;;
2020;2003;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;3;17;;;;
2020;2003;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;17;;;;
2020;2004;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;2;16;;;;
2020;2004;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;3;16;;;;
2020;2004;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;1;16;;;;
2020;2005;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;4;15;1840;262;258;1320
2020;2005;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;15;;;;
2020;2006;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;6;14;;;;
2020;2006;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;14;;;;
2020;2006;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;14;;;;
2020;2007;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;7;13;;;;
2020;2007;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;5;13;;;;
2020;2007;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;2;13;;;;
2020;2008;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;9;12;;;;
2020;2008;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;10;12;;;;
2020;2008;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;4;12;;;;
2020;2008;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;12;;;;
2020;2009;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;29;11;;;;
2020;2009;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;12;11;;;;
2020;2009;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;1;11;;;;
2020;2009;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;11;;;;
2020;2009;Facultad de Ciencias Económicas;Tecnicatura en Gestión Universitaria - Modalidad a Distancia -;FINAL;Técnico En Gestión Universitaria - Md;8;11;;;;
2020;2010;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;25;10;;;;
2020;2010;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;8;10;;;;
2020;2010;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;6;10;;;;
2020;2010;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;6;10;;;;
2020;2010;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;1;10;;;;
2020;2010;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;1;10;;;;
2020;2011;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;52;9;;;;
2020;2011;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;14;9;;;;
2020;2011;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;7;9;;;;
2020;2011;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;9;;;;
2020;2011;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;2;9;;;;
2020;2011;Facultad de Ciencias Económicas;Tecnicatura en Gestión Universitaria - Modalidad a Distancia -;FINAL;Técnico En Gestión Universitaria - Md;3;9;;;;
2020;2012;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;52;8;;;;
2020;2012;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;14;8;;;;
2020;2012;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;10;8;;;;
2020;2012;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;3;8;;;;
2020;2012;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;3;8;;;;
2020;2012;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;8;;;;
2020;2013;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;65;7;;;;
2020;2013;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;16;7;;;;
2020;2013;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;12;7;;;;
2020;2013;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;8;7;;;;
2020;2013;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;9;7;;;;
2020;2013;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;7;;;;
2020;2013;Facultad de Ciencias Económicas;Tecnicatura en Gestión Universitaria - Modalidad a Distancia -;FINAL;Técnico En Gestión Universitaria - Md;1;7;;;;
